"maxO3";"T6";"T9";"T12";"T15";"T18";"Ne6";"Ne9";"Ne12";"Ne15";"Ne18";"Vx6";"Vy6";"Vx9";"Vy9";"Vx12";"Vy12";"Vx15";"Vy15";"Vx18";"Vy18";"maxO3v"
"20020421";116;7.4;14.7;17.8;19.6;18.5;5;5;5;3;2;0.866025403784439;-0.5;1.28557521937308;-1.53208888623796;1.5;-2.59807621135332;6.12323399573677e-17;-1;3;0;91
"20020422";125;6.1;15.1;20.2;22.3;18.2;5;3;4;4;7;0;0;-1;-1.22464679914735e-16;-1.73205080756888;1;-1.96961550602442;0.347296355333861;-9.18485099360515e-16;5;116
"20020423";73;11;12;16.5;17.9;15.5;8;8;6;6;5;-1.36808057330268;3.75877048314363;-0.694592710667721;3.93923101204883;-1.02606042997701;2.81907786235772;-0.694592710667721;3.93923101204883;-0.694592710667721;3.93923101204883;125
"20020424";108;9.9;11.5;19.3;23.1;22.7;8;7;0;0;0;0.5;0.866025403784439;0.866025403784439;0.5;-0.347296355333861;-1.96961550602442;-1;-1.73205080756888;-1.28557521937308;-1.53208888623796;73
"20020425";85;9.8;11.8;13.4;14.6;14.2;8;8;8;6;6;-0.868240888334652;4.92403876506104;-1.02606042997701;2.81907786235772;-1.36808057330268;3.75877048314363;-2.39414100327969;6.57784834550136;-0.694592710667721;3.93923101204883;108
"20020426";97;9.3;12;13.6;16.2;13.1;8;8;8;6;3;-2;-3.46410161513775;-3.85672565811924;-4.59626665871387;-5.36231110183285;-4.49951326780578;-7.79422863405995;4.5;-6.4278760968654;7.66044443118978;85
"20020427";89;5.8;13;13.5;14.1;12.2;1;4;7;7;7;-1.87938524157182;-0.684040286651338;-6;-7.34788079488412e-16;-6;-7.34788079488412e-16;-5.36231110183285;-4.49951326780578;-4.59626665871387;-3.85672565811924;97
"20020428";102;10.8;13.7;16.6;16.5;13.7;8;5;5;6;6;-2.29813332935693;-1.92836282905962;-6.57784834550136;-2.39414100327968;-6.06217782649107;-3.5;-6.06217782649107;-3.5;-6.92820323027551;-4;89
"20020429";88;7.8;12.6;15.6;15.9;13.9;0;7;7;6;4;-4.69846310392954;-1.71010071662834;-8;-9.79717439317883e-16;-7.87846202409766;-1.38918542133545;-5.90884651807325;1.04188906600158;-6.89365427108546;-1.21553724366851;102
"20020430";84;11.4;11.8;12.9;12;11.7;8;8;6;8;8;-2.39414100327968;-6.57784834550136;-4;-6.92820323027551;-1.7364817766693;-9.84807753012208;-1.56283359900237;-8.86326977710987;-3.85672565811924;-4.59626665871387;88
"20020501";85;9.4;12.9;15.6;8.4;8.4;3;5;6;7;8;-2.81907786235772;-1.02606042997701;-3;-3.67394039744206e-16;-2;-2.44929359829471e-16;3.46410161513775;-2;0.347296355333861;-1.96961550602442;84
"20020502";77;5.8;10.7;12.2;11.7;12.1;5;6;8;7;6;6.12323399573677e-17;-1;-1.87938524157182;0.684040286651337;-5.19615242270663;3;1.96961550602442;0.347296355333861;1.71010071662834;4.69846310392954;85
"20020503";91;4.7;12.7;15.2;15.9;13.9;0;6;6;5;1;-1.73205080756888;1;-1.71010071662835;4.69846310392954;-1.21553724366851;6.89365427108546;-1.28587913910472e-15;7;-2.05212085995402;5.63815572471545;77
"20020504";102;5.6;11.9;14.1;14.1;13.3;3;6;6;5;2;-1.53208888623796;1.28557521937308;-5.51091059616309e-16;3;-1.71010071662835;4.69846310392954;3.2139380484327;3.83022221559489;2;3.46410161513775;91
"20020505";96;3.8;11.8;13;13.4;10.8;3;2;7;7;6;-1;-1.22464679914735e-16;-5.51091059616309e-16;3;-1.04188906600158;5.90884651807325;-1.04188906600158;5.90884651807325;-7.34788079488412e-16;4;102
"20020506";82;7;10.1;13.1;13.4;12.6;7;7;7;7;8;-1.73205080756888;1;0;0;1.53208888623796;-1.28557521937308;2.95442325903662;0.520944533000791;2.59807621135332;1.5;96
"20020507";104;5.3;13.8;18.1;19.6;17.1;1;1;2;4;6;-0.866025403784439;0.5;1.5;2.59807621135332;4;0;2.59807621135332;1.5;0.694592710667722;3.93923101204883;82
"20020508";112;11.9;16.1;20.2;20.9;17;6;7;6;5;6;-1;1.73205080756888;-9.18485099360515e-16;5;1.04188906600158;5.90884651807325;1.04188906600158;5.90884651807325;-1.28587913910472e-15;7;104
"20020509";88;11.1;11.4;12.4;12;11.7;8;8;8;8;8;-7.34788079488412e-16;4;0.868240888334652;4.92403876506104;-9.18485099360515e-16;5;-1.36808057330268;3.75877048314363;-5.51091059616309e-16;3;112
"20020510";116;11.3;12.7;16.4;16.3;15.5;8;8;7;7;7;-2.57115043874616;3.06417777247591;-3.85672565811924;4.59626665871387;-1.71010071662835;4.69846310392954;-0.868240888334652;4.92403876506104;-7.34788079488412e-16;4;88
"20020511";95;9.9;12.6;15.1;14.8;13.9;6;6;7;7;7;-1.96961550602442;-0.347296355333861;-2.81907786235773;1.02606042997701;-5;-6.12323399573677e-16;-3.06417777247591;2.57115043874616;-3;-3.67394039744206e-16;116
"20020512";101;7.8;10.4;15.6;17.5;15.6;8;7;3;5;7;-1.87938524157182;-0.684040286651338;0.684040286651338;-1.87938524157182;-1.28557521937308;-1.53208888623796;-2;-3.46410161513775;-1.71010071662834;-4.69846310392954;95
"20020513";88;13.5;16.2;16.7;14.7;11.6;8;8;8;8;8;2.57115043874616;-3.06417777247591;3.5;-6.06217782649107;-2.05212085995401;-5.63815572471545;3.06161699786838e-16;-5;-3.85672565811924;-4.59626665871387;101
"20020514";89;12;15.2;17.2;17.3;15.7;6;6;6;7;6;-1.36808057330267;-3.75877048314363;-5.36231110183285;-4.49951326780578;-5.14230087749231;-6.12835554495182;-4.49951326780578;-5.36231110183285;-2.5;-4.33012701892219;88
"20020515";99;11.7;14.8;18.3;21.2;21;7;6;6;4;1;0.347296355333861;-1.96961550602442;1;-1.73205080756888;1.02606042997701;-2.81907786235772;2.95442325903662;-0.520944533000791;3.93923101204883;0.694592710667721;89
"20020516";121;15;21.8;27.5;29.5;27.2;2;4;5;4;6;1.87938524157182;-0.684040286651337;1.92836282905962;-2.29813332935693;2.57115043874616;-3.06417777247591;3.2139380484327;-3.83022221559489;3.46410161513775;-2;99
"20020517";113;18.4;20.4;22.8;21.3;15.8;7;8;6;8;8;3.06417777247591;-2.57115043874616;2.57115043874616;-3.06417777247591;2.44929359829471e-16;-4;-3.5;-6.06217782649107;-3.5;-6.06217782649107;121
"20020518";95;12.7;16.5;18.5;18.6;17;4;4;4;6;1;-2.57115043874616;-3.06417777247591;-4.69846310392954;-1.71010071662834;-4.33012701892219;-2.5;-5.19615242270663;-3;-4.49951326780578;-5.36231110183285;113
"20020519";82;13;17;18.6;21;17.2;3;5;7;5;7;-1.02606042997701;-2.81907786235773;-3.06417777247591;-2.57115043874616;-3.06417777247591;-2.57115043874616;-5.36231110183285;-4.49951326780578;-2.5;-4.33012701892219;95
"20020520";73;14.7;16.2;20.4;23.3;20.2;7;7;7;6;5;0.520944533000791;-2.95442325903662;1.04188906600158;-5.90884651807325;2.5;-4.33012701892219;3;-5.19615242270663;-4.59626665871387;-3.85672565811924;82
"20020521";97;13.4;16.3;17.9;18.2;14.5;6;7;8;8;8;-1.71010071662834;-4.69846310392954;4.28626379701574e-16;-7;4.89858719658941e-16;-8;2.39414100327968;-6.57784834550136;4.28626379701574e-16;-7;73
"20020522";80;12.7;14.7;17.4;16.7;15.2;6;7;6;6;2;0.868240888334652;-4.92403876506104;-2.73616114660535;-7.51754096628727;-1.7364817766693;-9.84807753012208;-5;-8.66025403784439;-3.5;-6.06217782649107;97
"20020523";83;10.9;13.8;15.9;18.1;16;1;6;6;5;4;-1.92836282905962;-2.29813332935693;-4.59626665871387;-3.85672565811924;-3.75877048314363;-1.36808057330268;-6.57784834550136;-2.39414100327968;-3.85672565811924;-4.59626665871387;80
"20020524";92;12.8;13.9;17.9;18.5;15.5;8;7;5;3;7;-2.73616114660535;-7.51754096628727;-3.85672565811924;-4.59626665871387;-6.92820323027551;-4;-5.36231110183285;-4.49951326780578;-4.59626665871387;-3.85672565811924;83
"20020525";85;9.6;15;15.6;16;12.7;1;4;6;5;6;-1.53208888623796;-1.28557521937308;-4.33012701892219;-2.5;-3.85672565811924;-4.59626665871387;-5.14230087749231;-6.12835554495182;-2.5;-4.33012701892219;92
"20020526";96;9.9;12.9;14.7;14.3;11.2;7;6;6;5;7;-2.5;-4.33012701892219;-4.33012701892219;-2.5;-6.06217782649107;-3.5;-4.33012701892219;-2.5;-4.33012701892219;-2.5;85
"20020527";71;10.5;13.4;12.9;14.7;11.7;7;6;7;6;6;-1.5;-2.59807621135332;-4.69846310392954;-1.71010071662834;-5.36231110183285;4.49951326780577;-4.33012701892219;-2.5;-0.866025403784439;0.5;96
"20020528";98;11.6;13.2;15.1;15.3;14.4;8;8;6;7;6;0.868240888334652;-4.92403876506104;4.28626379701574e-16;-7;-4.92403876506104;-0.868240888334654;-5.19615242270663;-3;-4.33012701892219;-2.5;71
"20020529";83;9.9;14.5;16;17.8;16.4;6;7;5;7;3;-1.92836282905962;-2.29813332935693;-4.33012701892219;-2.5;-3.06417777247591;-2.57115043874616;-4.33012701892219;-2.5;-2;-2.44929359829471e-16;98
"20020530";99;8.9;15;17.3;19.4;19.2;1;4;7;5;3;-0.939692620785908;-0.342020143325669;-2;-2.44929359829471e-16;-0.684040286651339;1.87938524157182;-1.73205080756888;1;-1.87938524157182;-0.684040286651338;83
"20020531";108;10.3;18.1;21.4;23;22.5;0;1;2;5;5;0.342020143325669;0.939692620785908;2.81907786235773;-1.02606042997701;5;0;3.75877048314363;1.36808057330267;3.93923101204883;0.694592710667721;99
"20020601";125;14;20.9;25.4;26.7;26.2;6;4;1;1;1;3.93923101204883;0.694592710667721;3.93923101204883;-0.694592710667721;4.69846310392954;-1.71010071662834;4.92403876506104;-0.868240888334652;1.92836282905962;-2.29813332935693;108
"20020602";144;16.9;22.2;26.8;27.3;26.4;5;7;6;7;6;1.96961550602442;-0.347296355333861;0.766044443118978;-0.642787609686539;0.868240888334652;-4.92403876506104;-0.694592710667721;-3.93923101204883;-2.59807621135332;-1.5;125
"20020603";105;12.5;15;19.6;22.8;21.3;8;6;4;4;7;-1.92836282905962;2.29813332935693;-1.73205080756888;1;-1.73205080756888;1;-2;-2.44929359829471e-16;-1.96961550602442;-0.347296355333861;144
"20020604";73;13.9;16;16.1;17.8;16.6;8;8;8;7;5;-1.02606042997701;-2.81907786235773;-2.57115043874616;-3.06417777247591;-2.29813332935693;-1.92836282905962;-2;-3.46410161513775;-2.95442325903662;0.520944533000791;105
"20020605";86;12.1;12.7;14;15.4;16.3;8;8;8;7;3;-3.85672565811924;4.59626665871387;-3.85672565811924;4.59626665871387;-3.5;6.06217782649107;-3;5.19615242270663;-3.85672565811924;4.59626665871387;73
"20020606";87;9.8;14;18.8;19.4;18.3;6;7;7;6;7;-2;-2.44929359829471e-16;-3.75877048314363;1.36808057330267;-4;-4.89858719658941e-16;-4.69846310392954;1.71010071662834;-3.46410161513775;2;86
"20020607";96;12;14.8;18.2;17.7;13.6;7;7;6;7;8;-1.5;-2.59807621135332;-2;-3.46410161513775;-1.36808057330267;-3.75877048314363;-1.38918542133544;-7.87846202409766;2.57115043874616;-3.06417777247591;87
"20020608";73;12.5;14.2;18.6;18;17;6;6;5;7;7;-0.694592710667721;-3.93923101204883;-2;-3.46410161513775;-2;-3.46410161513775;-2.81907786235772;-1.02606042997701;-1.28557521937308;1.53208888623796;96
"20020609";76;11.9;14.6;13.6;13.5;16.3;6;7;8;8;5;-1.92836282905962;-2.29813332935693;-3;-5.19615242270663;-2.73616114660535;-7.51754096628727;-2.73616114660535;-7.51754096628727;-5;-6.12323399573677e-16;73
"20020610";71;12;15.3;16;15.8;14.3;7;6;7;8;8;-1.92836282905962;-2.29813332935693;-4.33012701892219;-2.5;-4.59626665871387;-3.85672565811924;-5.19615242270663;-3;-2.5;-4.33012701892219;76
"20020611";59;11.3;14;13.3;16.2;16.1;2;7;8;8;8;-3;-3.67394039744206e-16;-1.92836282905962;-2.29813332935693;2.44929359829471e-16;-4;-1.36808057330267;-3.75877048314363;-2;-3.46410161513775;71
"20020612";57;14.9;16.7;17.9;19.6;18.7;8;8;7;6;5;-2;-3.46410161513775;-3.2139380484327;-3.83022221559489;-4.69846310392954;-1.71010071662834;-2.05212085995401;-5.63815572471545;-3.83022221559489;-3.2139380484327;59
"20020613";59;15.2;17.1;18.4;21.4;20.6;8;7;7;3;5;-1.92836282905962;-2.29813332935693;-3.06417777247591;-2.57115043874616;-3.83022221559489;-3.2139380484327;-1.71010071662834;-4.69846310392954;-1.36808057330267;-3.75877048314363;57
"20020614";104;13.8;20.2;25.1;25.5;22.3;3;7;7;7;8;2.95442325903662;-0.520944533000791;2;-3.46410161513775;-0.694592710667721;-3.93923101204883;-2.57115043874616;-3.06417777247591;-3.83022221559489;-3.2139380484327;59
"20020615";77;14.8;17.5;20.2;22;19.5;8;8;7;7;7;1.22464679914735e-16;-2;-1.5;-2.59807621135332;-2.57115043874616;-3.06417777247591;-2.5;-4.33012701892219;-3.2139380484327;-3.83022221559489;104
"20020616";102;15.5;19.2;24.4;27.2;27;6;6;4;5;6;-1.5;-2.59807621135332;0.520944533000791;-2.95442325903662;-0.694592710667721;-3.93923101204883;-1.71010071662834;-4.69846310392954;-1.28557521937308;-1.53208888623796;77
"20020617";138;17.5;23.4;28.3;31.3;30.6;2;1;0;4;0;-0.5;0.866025403784438;0.766044443118978;0.642787609686539;-0.684040286651339;1.87938524157182;1.92836282905962;-2.29813332935693;-2.81907786235773;1.02606042997701;102
"20020618";97;16.8;19;22.4;21.8;19.9;8;6;4;7;5;-2.5;4.33012701892219;-2.59807621135332;1.5;-1.5;2.59807621135332;0.520944533000791;2.95442325903662;0.694592710667722;3.93923101204883;138
"20020619";70;14.7;16.2;18.2;19.9;16.1;8;8;8;8;8;-0.520944533000791;2.95442325903662;1.36808057330268;3.75877048314363;0.694592710667722;3.93923101204883;1.36808057330268;3.75877048314363;-7.34788079488412e-16;4;97
"20020620";76;14.1;16.4;19.3;19.8;18.4;1;1;6;8;7;-2.5;4.33012701892219;-7.34788079488412e-16;4;-1.36808057330268;3.75877048314363;1;1.73205080756888;1.02606042997701;2.81907786235772;70
"20020621";87;13.8;18.2;20.8;22.7;20.2;7;5;7;7;7;-0.347296355333861;-1.96961550602442;-1.5;-2.59807621135332;-2;-3.46410161513775;-2.5;-4.33012701892219;-3.83022221559489;-3.2139380484327;76
"20020622";64;15.6;17.7;19.6;19.9;21.1;8;8;8;7;6;2.44929359829471e-16;-4;-1.36808057330267;-3.75877048314363;-1.92836282905962;-2.29813332935693;-1.71010071662834;-4.69846310392954;-2.57115043874616;-3.06417777247591;87
"20020623";80;14.2;17.3;20.9;21;16.8;5;6;6;5;7;-1;1.73205080756888;-0.347296355333861;1.96961550602442;2;0;-1.28587913910472e-15;7;0.868240888334652;4.92403876506104;64
"20020624";78;11.6;17.2;19.2;20.8;18.6;1;3;2;1;1;-1;1.73205080756888;-9.18485099360515e-16;5;-0.868240888334652;4.92403876506104;-2.05212085995402;5.63815572471545;1.04188906600158;5.90884651807325;80
"20020625";77;10.7;17.8;21;22;19.9;1;2;1;1;0;-0.939692620785908;0.342020143325669;2.29813332935693;1.92836282905962;1.5;2.59807621135332;-0.694592710667721;3.93923101204883;-0.868240888334652;4.92403876506104;78
"20020626";92;11.8;17.3;21.8;21.7;19.5;1;2;2;2;1;-0.866025403784439;0.5;-5.51091059616309e-16;3;-0.694592710667721;3.93923101204883;0.694592710667722;3.93923101204883;-1.71010071662835;4.69846310392954;77
"20020627";78;13.3;16.9;19.5;20.7;18.3;6;5;4;3;1;-1.02606042997701;2.81907786235772;0.868240888334652;4.92403876506104;-1.04188906600158;5.90884651807325;-2.39414100327969;6.57784834550136;-2.73616114660536;7.51754096628727;92
"20020628";85;11.2;16.5;18.3;19;16.5;2;4;4;2;1;-2.59807621135332;1.5;1.04188906600158;5.90884651807325;-2.5;4.33012701892219;-3;5.19615242270663;-0.868240888334652;4.92403876506104;78
"20020629";90;8.8;16.2;19.8;19.8;17.8;1;5;5;4;7;-0.866025403784439;0.5;-0.520944533000791;2.95442325903662;-1.92836282905962;2.29813332935693;-0.868240888334652;4.92403876506104;-1.04188906600158;5.90884651807325;85
"20020630";66;12.5;17.3;20.2;19.9;18.5;7;5;7;8;8;-2;-2.44929359829471e-16;-2.81907786235773;1.02606042997701;-2.81907786235772;-1.02606042997701;-3.93923101204883;0.694592710667722;-3.75877048314363;-1.36808057330268;90
"20020701";64;14.9;16.2;15;18.4;18.8;8;8;8;4;7;-3.2139380484327;-3.83022221559489;-3.5;-6.06217782649107;-3.07818128993102;-8.45723358707318;-4.59626665871387;-3.85672565811924;-4.92403876506104;0.868240888334652;66
"20020702";62;14;16.8;18.3;19;16.9;8;7;7;7;7;-3.46410161513775;-2;-5.19615242270663;-3;-6.06217782649107;-3.5;-6.12835554495182;-5.14230087749232;-4.5;-7.79422863405995;64
"20020703";72;16.1;17.1;14.9;18.3;17.6;8;7;7;6;5;-3.85672565811924;-4.59626665871387;-6.57784834550136;-2.39414100327968;-8.66025403784439;5;-6.92820323027551;4;-6.06217782649107;3.5;62
"20020704";83;12.5;14.4;17.7;21.5;19.1;8;8;7;4;5;-1.87938524157182;-0.684040286651338;-2.29813332935693;-1.92836282905962;-1.96961550602442;0.347296355333861;-4.33012701892219;-2.5;-4.33012701892219;-2.5;72
"20020705";59;13.4;14.8;16.3;18.7;18.1;8;8;8;7;7;2.44929359829471e-16;-4;-2.05212085995401;-5.63815572471545;3.67394039744206e-16;-6;-4.59626665871387;-3.85672565811924;-4.33012701892219;-2.5;83
"20020706";73;14;15.6;17.2;19.7;20.3;8;8;8;7;6;-1.96961550602442;-0.347296355333861;-3;-3.67394039744206e-16;-2.95442325903662;-0.520944533000792;-2;-2.44929359829471e-16;-1.96961550602442;0.347296355333861;59
"20020707";67;11.8;16.6;18;19.1;18;7;7;8;7;7;-0.17364817766693;-0.984807753012208;-3.46410161513775;-2;-3.06417777247591;-2.57115043874616;-3.83022221559489;-3.2139380484327;-3.06417777247591;-2.57115043874616;73
"20020708";57;15.1;17.2;18;19.7;19.8;8;8;8;7;7;-0.694592710667721;-3.93923101204883;-2.5;-4.33012701892219;-1.71010071662834;-4.69846310392954;-1.71010071662834;-4.69846310392954;-2;-3.46410161513775;67
"20020709";75;16.4;17.1;19.4;20.9;17.9;8;8;6;7;7;3.67394039744206e-16;-6;-1.02606042997701;-2.81907786235773;-4.69846310392954;1.71010071662834;-6.89365427108546;-1.21553724366851;-3.85672565811924;-4.59626665871387;57
"20020710";63;12.8;17.1;18.3;19.7;19;2;5;6;6;4;-1.5;-2.59807621135332;-2.57115043874616;-3.06417777247591;-2.39414100327968;-6.57784834550136;-3.2139380484327;-3.83022221559489;-4.69846310392954;-1.71010071662834;75
"20020711";69;11.6;16.9;19.2;21.2;19.6;6;6;5;4;7;0.684040286651338;-1.87938524157182;-0.868240888334652;-4.92403876506104;-1.71010071662834;-4.69846310392954;-4.49951326780578;-5.36231110183285;-3.83022221559489;-3.2139380484327;63
"20020712";70;14.2;16.3;17.4;20.7;18.9;8;8;8;7;7;1.92836282905962;-2.29813332935693;2;-3.46410161513775;2.5;-4.33012701892219;-2.39414100327968;-6.57784834550136;-3.2139380484327;-3.83022221559489;69
"20020713";74;13.7;17.4;20.2;21.6;20.6;1;3;4;4;2;-2.57115043874616;3.06417777247591;-3.5;6.06217782649107;-2.05212085995402;5.63815572471545;-3.5;6.06217782649107;-0.868240888334652;4.92403876506104;70
"20020714";103;13.9;18.6;22.3;23.1;21.2;2;2;4;4;3;-0.694592710667721;3.93923101204883;-3.67394039744206e-16;2;-1.36808057330268;3.75877048314363;0.868240888334652;4.92403876506104;-1.04188906600158;5.90884651807325;74
"20020715";117;13.8;19.6;24.2;24.1;23.4;2;1;2;4;1;-1.53208888623796;1.28557521937308;-1.04188906600158;5.90884651807325;-1.46957615897682e-15;8;1.38918542133544;7.87846202409766;-1.46957615897682e-15;8;103
"20020716";136;14;21.5;25.6;25.7;23.8;0;1;2;4;0;-1.73205080756888;1;-0.694592710667721;3.93923101204883;-1.38918542133544;7.87846202409766;-1.28587913910472e-15;7;-1.10218211923262e-15;6;117
"20020717";111;16.3;19.1;23.4;24.9;22.2;8;7;3;3;1;-1.92836282905962;2.29813332935693;-1.92836282905962;2.29813332935693;-1.36808057330268;3.75877048314363;-2;3.46410161513775;-2.39414100327969;6.57784834550136;136
"20020718";115;13.2;20.2;25.1;27.1;24.1;1;3;2;3;5;-0.766044443118978;0.642787609686539;1.28557521937308;1.53208888623796;1.92836282905962;-2.29813332935693;1.87938524157182;0.684040286651337;2.05212085995401;5.63815572471545;111
"20020719";149;16.8;22.3;26.8;28.5;27.6;3;1;1;1;1;3.75877048314363;-1.36808057330267;1.87938524157182;-0.684040286651337;2;0;1.28557521937308;-1.53208888623796;4;0;115
"20020720";150;16.9;23.5;27.9;25.8;20.8;1;5;3;6;6;0.866025403784439;-0.5;-0.939692620785908;0.342020143325669;-2.81907786235773;1.02606042997701;-1.56283359900237;8.86326977710987;-1.28587913910472e-15;7;149
"20020721";84;13;17.8;20;20.7;20.3;2;6;7;6;2;-2.57115043874616;3.06417777247591;-1.36808057330268;3.75877048314363;-7.34788079488412e-16;4;1.71010071662834;4.69846310392954;-2.05212085995402;5.63815572471545;150
"20020722";99;11.5;19.4;23.1;25.6;22.5;1;3;5;5;3;-0.766044443118978;0.642787609686539;1.87938524157182;-0.684040286651337;1.5;2.59807621135332;-0.520944533000791;2.95442325903662;-9.18485099360515e-16;5;84
"20020723";95;12.2;18.1;24.9;27;23.2;4;5;4;2;7;-1.73205080756888;1;-1.73205080756888;1;-5;-6.12323399573677e-16;-4.92403876506104;-0.868240888334654;-6.57784834550136;-2.39414100327968;99
"20020724";79;16.4;19.5;21.1;23.6;21.5;7;7;6;4;6;-3.75877048314363;1.36808057330267;-4.33012701892219;2.5;-3.83022221559489;3.2139380484327;-2.95442325903662;0.520944533000791;-1.10218211923262e-15;6;95
"20020725";56;16.1;18.6;20.9;22.3;22.5;7;7;8;7;5;-1;-1.73205080756888;-3.93923101204883;-0.694592710667723;-4.69846310392954;-1.71010071662834;-3.75877048314363;-1.36808057330268;-4.33012701892219;-2.5;79
"20020726";57;17.3;18.8;21.5;23.3;22.9;8;8;7;6;1;1;0;-0.342020143325669;-0.939692620785908;1.22464679914735e-16;-2;-0.520944533000791;-2.95442325903662;-3.06417777247591;-2.57115043874616;56
"20020727";98;14.8;22.9;26.8;28.7;29.5;1;0;6;5;1;-0.984807753012208;-0.173648177666931;0.684040286651338;-1.87938524157182;0.520944533000791;-2.95442325903662;-1.02606042997701;-2.81907786235773;-1.53208888623796;1.28557521937308;57
"20020728";91;15.8;21.1;25.2;25.8;24.1;9;3;1;0;0;-2.81907786235773;1.02606042997701;-0.520944533000791;2.95442325903662;-1.36808057330268;3.75877048314363;0.868240888334652;4.92403876506104;-9.18485099360515e-16;5;98
"20020729";89;16;20.5;25.7;27.3;24.7;8;2;3;7;5;0.684040286651338;1.87938524157182;-1.36808057330268;3.75877048314363;-1.02606042997701;2.81907786235772;-1.36808057330268;3.75877048314363;-9.18485099360515e-16;5;91
"20020730";60;17.4;18.1;19.1;19.4;17.2;8;8;8;8;8;-1.5;2.59807621135332;-0.694592710667721;3.93923101204883;-0.347296355333861;1.96961550602442;-0.684040286651339;1.87938524157182;-1.5;2.59807621135332;89
"20020731";68;14.5;17;17.2;17.5;16.6;7;6;6;5;3;-3;-3.67394039744206e-16;-4;-4.89858719658941e-16;-2.59807621135332;1.5;-1.87938524157182;0.684040286651337;1.22464679914735e-16;-2;60
"20020801";63;12.6;16.5;15.9;16.5;17.2;7;7;7;7;5;1.28557521937308;-1.53208888623796;2.05212085995401;-5.63815572471545;3.06161699786838e-16;-5;1.71010071662834;-4.69846310392954;0.520944533000791;-2.95442325903662;68
